review,rating,date,bank,source,sentiment_label,sentiment_score,processed_text,theme
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,Dashen Bank,Google Play,NEUTRAL,0.0,ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,Other
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,Dashen Bank,Google Play,NEUTRAL,0.0,ፍጥነቱ በጣም አሪፍ ነው እና ቀለል ያለ ነው ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው,Other
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen Bank,Google Play,POSITIVE,0.7,keep good work plea add water electric utility payment,Transactions
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen Bank,Google Play,POSITIVE,0.2321428571428571,app missed important feature show recent transaction transfer telebirr limited telebirr statement show running balance,UI/UX
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen Bank,Google Play,POSITIVE,0.2111111111111111,simple fast easy,Other
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen Bank,Google Play,NEUTRAL,0.0,የሚገርም aplication ነው ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት አሱ ቢስተካከል star አስከዛው ግን ሰጥቻለው,Other
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen Bank,Google Play,NEUTRAL,0.0,baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra godina jimmaa magaalaa aggaaroo irraa muaz abamecha abamilki,Other
It doesn't work,1,2025-02-07,Dashen Bank,Google Play,NEUTRAL,0.0,work,Other
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.3875,dashen super app super easy use secure fast transaction love,UI/UX
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen Bank,Google Play,POSITIVE,0.2757575757575757,tried new dash bank super app today amazingly easy recommend download use really like,UI/UX
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen Bank,Google Play,POSITIVE,0.1363636363636363,gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,UI/UX
"Good app, bad security",3,2025-02-06,Dashen Bank,Google Play,NEUTRAL,5.551115123125783e-17,good app bad security,UI/UX
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen Bank,Google Play,NEUTRAL,0.0,transaction page show sent transaction try include received transaction,Transactions
Wonderful Application 😍,5,2025-02-05,Dashen Bank,Google Play,POSITIVE,1.0,wonderful application,Other
I loved it,5,2025-02-05,Dashen Bank,Google Play,POSITIVE,0.7,loved,Other
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,Dashen Bank,Google Play,NEUTRAL,0.0,አሁን ገና አንድ እርምጃ ቀደማችው,Other
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,Dashen Bank,Google Play,POSITIVE,1.0,thankful best app dashen one step ahead,UI/UX
Not good this app,1,2025-02-04,Dashen Bank,Google Play,NEGATIVE,-0.35,good app,UI/UX
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen Bank,Google Play,POSITIVE,1.0,excellent app ever need improvement speed transaction list,UI/UX
"It does not work functional ,",1,2025-02-02,Dashen Bank,Google Play,NEUTRAL,0.0,work functional,Other
all of dashen bank customers use the application it is good to use,5,2025-02-01,Dashen Bank,Google Play,POSITIVE,0.7,dashen bank customer use application good use,Customer Support
Gret experience,5,2025-02-01,Dashen Bank,Google Play,NEUTRAL,0.0,gret experience,Other
All good we need more,3,2025-01-31,Dashen Bank,Google Play,POSITIVE,0.6,good need,Other
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen Bank,Google Play,POSITIVE,0.3222222222222222,dashen super app easy use fast robust,UI/UX
it was amazing app.....thank you dashen bank....,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,0.6000000000000001,amazing app thank dashen bank,UI/UX
Dashen bank super app for easy life.,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,0.3833333333333333,dashen bank super app easy life,UI/UX
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,1.0,excellent beyond banking,Other
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,Dashen Bank,Google Play,NEUTRAL,0.0,send oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,Transactions
Just Wow,5,2025-01-29,Dashen Bank,Google Play,NEUTRAL,0.1,wow,Other
mobile banking to the next level,5,2025-01-28,Dashen Bank,Google Play,NEUTRAL,0.0,mobile banking next level,Other
The first 3 star review is me,3,2025-01-25,Dashen Bank,Google Play,POSITIVE,0.25,first star review,Other
Is not working,1,2025-01-25,Dashen Bank,Google Play,NEUTRAL,0.0,working,Other
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24,Dashen Bank,Google Play,POSITIVE,0.5041666666666668,fast reliable user friendly amazing chatting feature keep always one step ahead,Features
V good ❗️,5,2025-01-24,Dashen Bank,Google Play,POSITIVE,0.7,v good,Other
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23,Dashen Bank,Google Play,POSITIVE,0.3458333333333333,app literally best thing ever chat banking easy text done super smooth fast honestly life saverif downloaded yet missing big time,UI/UX
I only see white page,2,2025-01-23,Dashen Bank,Google Play,NEUTRAL,0.0,see white page,Other
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen Bank,Google Play,POSITIVE,0.3183333333333333,excellent banking app need need physical branch use dashen bank super app instead never issue anything dashen bank super app handled swiftly resolved satisfaction often write review would highly recommended everyone,UI/UX
Amizing Application 😍,5,2025-01-22,Dashen Bank,Google Play,NEUTRAL,0.0,amizing application,Other
Fastest and easy to use,5,2025-01-22,Dashen Bank,Google Play,POSITIVE,0.4333333333333333,fastest easy use,Other
ስም ብቻ 😏,2,2025-01-21,Dashen Bank,Google Play,NEUTRAL,0.0,ስም ብቻ,Other
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21,Dashen Bank,Google Play,NEUTRAL,0.0,exellent app exellent banking system exellent bank ever,UI/UX
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20,Dashen Bank,Google Play,POSITIVE,0.2291666666666667,amazing app use usual option transferring telebirr pesa available amole app omitted dasheen favourite keep,UI/UX
Needs some improvement,5,2025-01-20,Dashen Bank,Google Play,NEUTRAL,0.0,need improvement,Other
Amazing super app,5,2025-01-19,Dashen Bank,Google Play,POSITIVE,0.4666666666666667,amazing super app,UI/UX
I hope it will be better than amole,5,2025-01-18,Dashen Bank,Google Play,POSITIVE,0.5,hope better amole,Other
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,Dashen Bank,Google Play,POSITIVE,0.3333333333333333,wly super app ilove,UI/UX
Dashen yichalal. Ewnetem one step a head,5,2025-01-17,Dashen Bank,Google Play,NEUTRAL,0.0,dashen yichalal ewnetem one step head,Other
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,4,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.4305555555555556,good performance need upgrade performance like login account fast balance show thing looking good carry thanks much greatest service,Login & Access
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,Dashen Bank,Google Play,POSITIVE,1.0,wonderful work saved time always one step ahead,Other
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,Dashen Bank,Google Play,NEUTRAL,0.0,imagine going back traditional banking using app convenient,UI/UX
Pro max,5,2025-01-17,Dashen Bank,Google Play,NEUTRAL,0.0,pro max,Other
